Scenario,Age0,Age1,Arm,Year0,N0,Index,A,M,L,U
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_GP_PHN_d,-2.109606569272232,-2.1122282158872814,-2.5371637483948364,-1.7113873240602981
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_GP_d,-6.880725570229468,-6.898057968282735,-7.771771197490499,-5.870694621980601
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_Med_d,-23.217246206024434,-23.20626336207734,-27.83008772917013,-18.956978072159625
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_VacZVL_d,0,0,0,0
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_VacRZV_d,170,170,170,170
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_Vac_d,170,170,170,170
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_All_d,146.78275379397556,146.79373663792268,142.16991227082988,151.04302192784039
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dN_VacZVL,0,0,0,0
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dN_VacRZV,2,2,2,2
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dN_VacZVL_d,0,0,0,0
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dN_VacRZV_d,2,2,2,2
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,ICER,20597.27306340128,20392.296550610103,16607.50667772598,25991.996847611437
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,Price0,85,85,85,85
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,Thres20,83.69631152828336,83.5983284021959,67.84753267778954,99.67940360451924
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,Thres30,119.74015574091892,119.5249363377951,96.55190161518789,143.07508123705526
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,Thres20_50,NA,83.5983284021959,NA,NA
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,Thres30_90,NA,105.03094031777552,NA,NA
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,Thres,NA,83.5983284021959,NA,NA
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,N0,0.6249134990564751,0.6249134990564751,0.6249134990564751,0.6249134990564751
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dYear_Life,4.922997980961139e-4,4.925811132216149e-4,3.8111256714759833e-4,6.033460181386899e-4
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dYear_Immunised,4.935682166887944,4.9820778226974705,3.972513289883403,5.543842555609457
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dRisk_HZ,-0.0794051192605257,-0.08019323795581594,-0.08987978847021598,-0.06428751166998267
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dRisk_Hosp,-0.006746237626274243,-0.006719809749659073,-0.008502759907296044,-0.005193060143872612
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dRisk_PHN,-0.007033135148398954,-0.007066385255978823,-0.008481004577656522,-0.005505896317539434
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dRisk_Death,-1.8170844272156244e-4,-1.8158005554164329e-4,-2.231632334227582e-4,-1.405849014625921e-4
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dQ_Life,3.2787030416474885e-4,3.282096255017721e-4,2.537296199422454e-4,4.0177648988708046e-4
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dQ_HZ,0.007174286180024524,0.0071671619275152235,0.005551018187970106,0.008798632037964485
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dQ_HZ_Norm,0.002035458661250681,0.002036028986826536,0.0015738511287306904,0.0024788778043042803
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dQ_All,0.007492521807044383,0.007492927483279076,0.005844886924731788,0.009128444114333991
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dQ_HZ_d,0.006762063613042611,0.006761404172070702,0.005249145910220879,0.008281900727316561
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dQ_HZ_Norm_d,0.0019221499764813781,0.0019245457609960328,0.001483840513255056,0.0023388666792279935
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dQ_Life_d,2.909386397542921e-4,2.9135299353751906e-4,2.2496856709276156e-4,3.5662768999423534e-4
