Scenario,Age0,Age1,Arm,Year0,N0,Index,A,M,L,U
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dN_VacRZV,2,2,2,2
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dN_VacZVL_d,0,0,0,0
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dN_VacRZV_d,2,2,2,2
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,ICER,95212.59545487083,92394.33620851293,68267.66625506051,135443.85536607393
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,Price0,85,85,84.99999999999999,85.00000000000001
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,Thres20,21.273587593914282,21.228882751282093,14.631974655109591,28.099243205693362
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,Thres30,30.087566955626112,30.03286344484745,20.73344292656534,39.9356840966037
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,Thres20_50,NA,21.228882751282093,NA,NA
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,Thres30_90,NA,23.700794615857927,NA,NA
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,Thres,NA,21.228882751282093,NA,NA
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,N0,0.07366831173982347,0.07366831173982347,0.07366831173982347,0.07366831173982347
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dYear_Life,2.804851526813401e-5,2.7524483249906518e-5,1.7165445879883134e-5,4.115536250380962e-5
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dYear_Immunised,0.9637424166805736,0.9622870705178481,0.6192573533681639,1.3278876063513885
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dRisk_HZ,-0.15338680558105638,-0.15227851441724272,-0.2124365938319388,-0.09779846982073641
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dRisk_Hosp,-0.017725126885922433,-0.017194640821536114,-0.028167754750841073,-0.009799897787245401
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dRisk_PHN,-0.011694559045267013,-0.01124986558221466,-0.019325590280469845,-0.0059647248289510044
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dRisk_Death,-4.776047796496847e-4,-4.697302199814933e-4,-6.848501273374147e-4,-2.942373324232869e-4
