Scenario,Year,Agp,Index,A,M,L,U
Sch2d85,2020,60_80,Coverage,0.043901406714778594,0.043901406714778594,0.043901406714778594,0.043901406714778594
Sch2d85,2020,60_80,IncR_HZ,0.006152576127716952,0.006154918268212328,0.005971623344039231,0.0063379276531448404
Sch2d85,2020,60_80,IncR_HZ_Hosp,8.740659337107922e-5,8.688656065492112e-5,7.430248037109927e-5,1.0282646132623118e-4
Sch2d85,2020,60_80,IncR_HZ_PHN,3.48096575287785e-4,3.476545243326724e-4,3.217999773920585e-4,3.764467785641154e-4
Sch2d85,2020,60_80,MorR_HZ,5.23087205327521e-9,5.224582159370399e-9,4.230274099317431e-9,6.299763200897278e-9
Sch2d85,2020,80+,Protection,0.0967768476838081,0.09682163068377454,0.0844192407016985,0.11099352716975895
Sch2d85,2020,80+,N,2855599,2855599,2855599,2855599
Sch2d85,2020,80+,N_Uptake_ZVL,0,0,0,0
Sch2d85,2020,80+,N_Uptake_RZV,0,0,0,0
Sch2d85,2020,80+,N_Covered_ZVL,0,0,0,0
Sch2d85,2020,80+,N_Covered_RZV,0,0,0,0
Sch2d85,2020,80+,N_HZ,24330.741189043845,24324.16752091167,23528.322153725734,25148.359019495485
Sch2d85,2020,80+,N_HZ_GP,22693.19240662507,22688.14800432433,21874.722074255904,23526.09969415606
Sch2d85,2020,80+,N_HZ_Hosp,1637.5487824187771,1631.455151653142,1380.4411195080097,1919.606211154125
Sch2d85,2020,80+,N_HZ_PHN,2194.273299235177,2192.306922360619,1980.493528066958,2438.1279124004486
Sch2d85,2020,80+,N_HZ_PHN_GP,2048.284816858809,2045.5809533415159,1845.5423988178197,2272.882209979311
Sch2d85,2020,80+,N_HZ_Death,0.32293470196035795,0.32279117428888854,0.2754060778606734,0.3762336594588762
Sch2d85,2020,80+,Coverage_ZVL,0,0,0,0
Sch2d85,2020,80+,Coverage_RZV,0,0,0,0
Sch2d85,2020,80+,Coverage,0,0,0,0
Sch2d85,2020,80+,IncR_HZ,0.008520363394525577,0.008518061366778623,0.00823936489462482,0.008806684348711248
Sch2d85,2020,80+,IncR_HZ_Hosp,5.734519386015953e-4,5.713180147678795e-4,4.8341560545020837e-4,6.722254109047261e-4
Sch2d85,2020,80+,IncR_HZ_PHN,7.684108655435085e-4,7.677222615502452e-4,6.935474932113922e-4,8.538061234789788e-4
Sch2d85,2020,80+,MorR_HZ,1.1308825292359255e-7,1.1303799107959085e-7,9.644424089680427e-8,1.3175297352985353e-7
Sch2d85,2021,60_80,Protection,0.13915079429373578,0.13911871337918622,0.1290058029487766,0.14962846462485144
Sch2d85,2021,60_80,N,11161852,11161852,11161852,11161852
Sch2d85,2021,60_80,N_Uptake_ZVL,464145.4271685755,464145.4271685755,464145.4271685755,464145.4271685755
Sch2d85,2021,60_80,N_Uptake_RZV,0,0,0,0
Sch2d85,2021,60_80,N_Covered_ZVL,464145.4271685755,464145.4271685755,464145.4271685755,464145.4271685755
