Scenario,Year,Agp,Index,A,M,L,U
Sch2d85,2046,60_80,N_Covered_RZV,697458.4446734419,697539.6442171622,693888.814557237,700806.5250350267
Sch2d85,2046,60_80,N_HZ,33897.582721505234,33853.667641620006,26063.51179417008,42809.28725539727
Sch2d85,2046,60_80,N_HZ_GP,33375.594221250525,33359.22083269539,25718.990442120063,42113.23983650138
Sch2d85,2046,60_80,N_HZ_Hosp,521.9885002547129,507.7417587564719,351.6188318249091,740.4881519705123
Sch2d85,2046,60_80,N_HZ_PHN,1984.8304816457403,1961.3113737694298,1471.8735258586,2640.198485785869
Sch2d85,2046,60_80,N_HZ_PHN_GP,1949.5627163738836,1925.1256197424382,1448.6905986886086,2590.1802771840153
Sch2d85,2046,60_80,N_HZ_Death,0.015160031804513668,0.01409303333767958,0.006859641160774208,0.030291829530339813
Sch2d85,2046,60_80,Coverage_ZVL,0,0,0,0
Sch2d85,2046,60_80,Coverage_RZV,0.053366554788408474,0.053372767832256224,0.05309342186898414,0.05362273566257679
Sch2d85,2046,60_80,Coverage,0.053366554788408474,0.053372767832256224,0.05309342186898414,0.05362273566257679
